Rayyan_System_ID,Study_ID,Study_Type,Study_Year,Country,State_Region,Location,Site_Name,Latitude,Longitude,Depth_Range_Collection,Depth_Specific_Collection,Species,Urchin_Life_Stage,Development_category,Development_Stage,Urchin_TD_mm,Urchin_biomass_g,Replication_Treatment,Replication_Experimental,Thermal_Treatment,Ambient_Temp,Adjustment_Temp,Adjustment_Period,Adjustment_Period_Unit,Ramp_Rate_Treatment_degC,Ramp_Rate_Treatment_Unit,Acclimation_Temp,Acclimation_Duration,Acclimation_Duration_Unit,Experimental_Duration,Experimental_Duration_Unit,Response_Type,Control_Temp,Treatment_Temp,Response_Value,sd,se,Response_Value_Unit,Response_Value_Type,Contrast,Comments,Time_Of_Year,Temp_se,DOI,Response_Type2,Response_Type_Category,Response_Type_Level,Control_Treatment,Number_Treatments,Response_ID
21,6,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Hatching,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,18,hour,developmental success,21,26.1,0.64,NA,0.38,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,6
21,6,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Hatching,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,18,hour,developmental success,21,27.7,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,6
21,6,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Hatching,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,18,hour,developmental success,21,29.5,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,6
21,6,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Hatching,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,18,hour,developmental success,21,31.5,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,6
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,12,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,13.1,44.89,NA,5.15,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,14.3,85.06,NA,2.64,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Control,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,16,95.89,NA,0.91,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,17.2,95.86,NA,0.94,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,18.7,94.88,NA,1.14,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,20.1,94.86,NA,1.71,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,22.1,95.2,NA,1.14,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,23.5,92.89,NA,2.66,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,25,2.95,NA,1.15,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,26.4,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,7,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,14,28.8,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,7
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,12.8,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,14,69.07,NA,1.71,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,15.6,84.66,NA,2.66,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,17.3,87.48,NA,2.28,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,19.1,84.97,NA,1.71,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,21,87.03,NA,1.33,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Control,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,22.4,84.91,NA,2.28,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,24.5,83.91,NA,1.34,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,26.1,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,27.7,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,29.5,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,8,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,embryo,Gastrula,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,40,hour,developmental success,21,31.5,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,8
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,12,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,13.1,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,14.3,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Control,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,16,43.76,NA,3.23,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,17.2,94.13,NA,1.17,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,18.7,91.48,NA,1.47,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,20.1,93.97,NA,1.77,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,22.1,95.89,NA,2.05,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,23.5,90.75,NA,1.75,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,25,11.16,NA,5.29,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,26.4,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,9,Lab manipulation,2011,New Zealand,North Island,Mokohinau Islands,NA,-34.08333333,175.1166667,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,14,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,14,28.8,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,9
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,12.8,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,14,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,15.6,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,17.3,82.23,NA,1.47,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,19.1,85.46,NA,3.53,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,21,88.4,NA,1.91,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Control,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,22.4,90.46,NA,1.17,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,24.5,84.58,NA,1.18,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,26.1,0,NA,1.17,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,27.7,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,29.5,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
21,10,Lab manipulation,2011,Australia,New South Wales,Coffs Harbour,NA,-29.55,153.2333333,<= 5,5,Centrostephanus rodgersii,larvae,larvae,Plutetus,NA,NA,4,2,static,21,NA,NA,NA,NA,NA,NA,NA,NA,72,hour,developmental success,21,31.5,0,NA,0,percent success,mean,NA,NA,NA,NA,NA,Development success,Development success,Individual,Treatment,12,10
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,3,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,7.6,0,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,9,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,10.2,23.5,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,9,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,12.5,48.8,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,9,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,14,70.3,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,9,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,15.9,68.2,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,9,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,17.6,73.8,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
81,1,Lab manipulation,NA,Australia,New South Wales,Sydney,Milk Beach,-32.14333333,151.2666667,<= 5,1,Heliocidaris erythrogramma,larvae,larvae,NA,NA,NA,9,1,static,21.3,19-20,1-Mar,day,NA,NA,NA,NA,NA,10,day,Normal development,21.3,19.5,68.8,NA,NA,percent success,mean,NA,"No SE or uncertainty measure given, could extract from other figure in paper",NA,NA,NA,Normal development,Survival,Individual,Treatment,12,11
